project,unit,type,owner,parent,countries,status_tabular,start_year,capacity,production,units,geom,lat,lng,route,url,status
Guddu power station,11-12,gas_power_plant,Central Power Generation Co Ltd,Power Planning and Monitoring Co,Pakistan,operating,1992,272,,MW,point,28.425,69.701,,https://www.gem.wiki/Guddu_power_station,operating
Guddu power station,13,gas_power_plant,Central Power Generation Co Ltd,Power Planning and Monitoring Co,Pakistan,operating,1992,143,,MW,point,28.425,69.701,,https://www.gem.wiki/Guddu_power_station,operating
Guddu power station,14-16,gas_power_plant,Central Power Generation Co Ltd,Power Planning and Monitoring Co,Pakistan,operating,2014,747,,MW,point,28.425,69.701,,https://www.gem.wiki/Guddu_power_station,operating
Guddu power station,2,gas_power_plant,Central Power Generation Co Ltd,Power Planning and Monitoring Co,Pakistan,mothballed,1974,110,,MW,point,28.425,69.701,,https://www.gem.wiki/Guddu_power_station,mothballed_plus
Guddu power station,3,gas_power_plant,Central Power Generation Co Ltd,Power Planning and Monitoring Co,Pakistan,mothballed,1980,210,,MW,point,28.425,69.701,,https://www.gem.wiki/Guddu_power_station,mothballed_plus
Guddu power station,4,gas_power_plant,Central Power Generation Co Ltd,Power Planning and Monitoring Co,Pakistan,mothballed,1985,210,,MW,point,28.425,69.701,,https://www.gem.wiki/Guddu_power_station,mothballed_plus
Guddu power station,5-6,gas_power_plant,Central Power Generation Co Ltd,Power Planning and Monitoring Co,Pakistan,operating,1987,200,,MW,point,28.425,69.701,,https://www.gem.wiki/Guddu_power_station,operating
Guddu power station,7-10,gas_power_plant,Central Power Generation Co Ltd,Power Planning and Monitoring Co,Pakistan,operating,1987,400,,MW,point,28.425,69.701,,https://www.gem.wiki/Guddu_power_station,operating
Gujarat Cement Works Combined Cycle power station,1,gas_power_plant,Gujarat Cement Works,Aditya Birla Group,India,operating,2000,50,,MW,point,20.91,71.458,,https://www.gem.wiki/Gujarat_Cement_Works_Combined_Cycle_power_station,operating
Gul Ahmed Power Project power plant,1:9,gas_power_plant,Gul Ahmed Energy,Gul Ahmed Energy,Pakistan,operating,1997,135.9,,MW,point,24.851,67.146,,https://www.gem.wiki/Gul_Ahmed_Power_Project_power_plant,operating
Gulf BL power station,1,gas_power_plant,Gulf MP Co Ltd [75.00%]; Thai Industrial Estate Corp. Ltd [25.00%],Gulf Energy Development PCL [52.50%]; Thai Industrial Estate Corp. Ltd [25.00%]; Mitsui & Co Ltd [22.50%],Thailand,operating,2018,127,,MW,point,14.253,100.59,,https://www.gem.wiki/Gulf_BL_power_station,operating
Gulf BP power station,1,gas_power_plant,Gulf MP Co Ltd [75.00%]; Thai Industrial Estate Corp. Ltd [25.00%],Gulf Energy Development PCL [52.50%]; Thai Industrial Estate Corp. Ltd [25.00%]; Mitsui & Co Ltd [22.50%],Thailand,operating,2018,127,,MW,point,14.253,100.6,,https://www.gem.wiki/Gulf_BP_power_station,operating
Gulf CRN power station,1,gas_power_plant,Gulf JP Co Ltd,J-POWER Co Ltd [60.00%]; Gulf Energy Development PCL [40.00%],Thailand,operating,2013,125.9,,MW,point,14.098,100.57,,https://www.gem.wiki/Gulf_CRN_power_station,operating
Gulf KP1 & 2 power station,1,gas_power_plant,Gulf JP Co Ltd,J-POWER Co Ltd [60.00%]; Gulf Energy Development PCL [40.00%],Thailand,operating,2013,110,,MW,point,14.387,100.91,,https://www.gem.wiki/Gulf_KP1_&_2_power_station,operating
Gulf KP1 & 2 power station,2,gas_power_plant,Gulf JP Co Ltd,J-POWER Co Ltd [60.00%]; Gulf Energy Development PCL [40.00%],Thailand,operating,2013,110,,MW,point,14.387,100.91,,https://www.gem.wiki/Gulf_KP1_&_2_power_station,operating
Gulf NC power station,1,gas_power_plant,Gulf MP Co Ltd,Gulf Energy Development PCL [70.00%]; Mitsui & Co Ltd [30.00%],Thailand,operating,2018,126.5,,MW,point,14.032,101.71,,https://www.gem.wiki/Gulf_NC_power_station,operating
Gulf NK2 power station,1,gas_power_plant,Gulf JP Co Ltd,J-POWER Co Ltd [60.00%]; Gulf Energy Development PCL [40.00%],Thailand,operating,2013,133,,MW,point,14.368,100.84,,https://www.gem.wiki/Gulf_NK2_power_station,operating
Gulf NLL power station,1,gas_power_plant,Gulf JP Co Ltd [74.99%]; WHA Utilities and Power PLC [25.01%],J-POWER Co Ltd [44.99%]; Gulf Energy Development PCL [30.00%]; WHA Utilities and Power PLC [25.01%],Thailand,operating,2013,123,,MW,point,12.826,101.25,,https://www.gem.wiki/Gulf_NLL_power_station,operating
Gulf NLL power station,2,gas_power_plant,Gulf MP Co Ltd [75.00%]; WHA Utilities and Power PLC [25.01%],Gulf Energy Development PCL [52.50%]; WHA Utilities and Power PLC [25.01%]; Mitsui & Co Ltd [22.50%],Thailand,operating,2019,127,,MW,point,12.826,101.25,,https://www.gem.wiki/Gulf_NLL_power_station,operating
Gulf NPM power station,CC1,gas_power_plant,Gulf MP Co Ltd,Gulf Energy Development PCL [70.00%]; Mitsui & Co Ltd [30.00%],Thailand,operating,2019,135,,MW,point,14.366,100.84,,https://www.gem.wiki/Gulf_NPM_power_station,operating
Gulf NRV power station,1,gas_power_plant,Gulf MP Co Ltd,Gulf Energy Development PCL [70.00%]; Mitsui & Co Ltd [30.00%],Thailand,operating,2019,128,,MW,point,14.929,102.18,,https://www.gem.wiki/Gulf_NRV_power_station,operating
Gulf NRV power station,2,gas_power_plant,Gulf MP Co Ltd,Gulf Energy Development PCL [70.00%]; Mitsui & Co Ltd [30.00%],Thailand,operating,2019,128,,MW,point,14.929,102.18,,https://www.gem.wiki/Gulf_NRV_power_station,operating
Gulf TLC power station,1,gas_power_plant,Gulf JP Co Ltd,J-POWER Co Ltd [60.00%]; Gulf Energy Development PCL [40.00%],Thailand,operating,2013,114,,MW,point,14.558,100.96,,https://www.gem.wiki/Gulf_TLC_power_station,operating
Gulf Tasit 1 & 2 power station,1,gas_power_plant,Gulf MP Co Ltd [75.00%]; WHA Utilities and Power PLC [25.00%],Gulf Energy Development PCL [52.50%]; WHA Utilities and Power PLC [25.00%]; Mitsui & Co Ltd [22.50%],Thailand,operating,2017,138.3,,MW,point,13.017,101.19,,https://www.gem.wiki/Gulf_Tasit_1_&_2_power_station,operating
Gulf Tasit 1 & 2 power station,2,gas_power_plant,Gulf MP Co Ltd [75.00%]; WHA Utilities and Power PLC [25.00%],Gulf Energy Development PCL [52.50%]; WHA Utilities and Power PLC [25.00%]; Mitsui & Co Ltd [22.50%],Thailand,operating,2017,138.3,,MW,point,13.017,101.19,,https://www.gem.wiki/Gulf_Tasit_1_&_2_power_station,operating
Gulf Tasit 3 & 4 power station,1,gas_power_plant,Gulf MP Co Ltd [75.00%]; WHA Utilities and Power PLC [25.00%],Gulf Energy Development PCL [52.50%]; WHA Utilities and Power PLC [25.00%]; Mitsui & Co Ltd [22.50%],Thailand,operating,2017,130,,MW,point,13.065,101.19,,https://www.gem.wiki/Gulf_Tasit_3_&_4_power_station,operating
Gulf Tasit 3 & 4 power station,2,gas_power_plant,Gulf MP Co Ltd [75.00%]; WHA Utilities and Power PLC [25.00%],Gulf Energy Development PCL [52.50%]; WHA Utilities and Power PLC [25.00%]; Mitsui & Co Ltd [22.50%],Thailand,operating,2018,130,,MW,point,13.065,101.19,,https://www.gem.wiki/Gulf_Tasit_3_&_4_power_station,operating
Gulf VTP power station,1,gas_power_plant,Gulf MP Co Ltd [75.00%]; WHA Utilities and Power PLC [25.00%],Gulf Energy Development PCL [52.50%]; WHA Utilities and Power PLC [25.00%]; Mitsui & Co Ltd [22.50%],Thailand,operating,2017,137,,MW,point,13.004,101.17,,https://www.gem.wiki/Gulf_VTP_power_station,operating
Gumi Combined Cycle power plant,1,gas_power_plant,Korea Western Power Co Ltd,Korea Electric Power Corp,South Korea,announced,2025,501,,MW,point,36.207,128.36,,https://www.gem.wiki/Gumi_Combined_Cycle_power_plant,proposed_plus
Gunsan CC power station,1,gas_power_plant,Korea Western Power Co Ltd,Korea Electric Power Corp,South Korea,operating,2010,718,,MW,point,35.984,126.73,,https://www.gem.wiki/Gunsan_CC_power_station,operating
Gunung Megang power station,1,gas_power_plant,PT Meppogen,Sintesa Group,Indonesia,operating,2014,110,,MW,point,-3.507,103.8,,https://www.gem.wiki/Gunung_Megang_power_station,operating
Guodian Binhai power station,1,gas_power_plant,Tianjin Binhai Electric Power Co Ltd,Tianjin STATE-OWNED CAPITAL Investment and Management Co Ltd [60.00%]; China Energy Investment Corp [40.00%],China,operating,2000,54,,MW,point,38.986,117.65,,https://www.gem.wiki/Guodian_Binhai_power_station,operating
Guodian Nanxun Gas Thermal power station,1,gas_power_plant,Guoneng Zhejiang Nanxun Natural Gas Thermal Power Co Ltd,GD POWER Development Co Ltd [57.50%]; China Shenhua Energy Co Ltd [42.50%],China,operating,2018,100,,MW,point,30.86,120.35,,https://www.gem.wiki/Guodian_Nanxun_Gas_Thermal_power_station,operating
Guodian Nanxun Gas Thermal power station,2,gas_power_plant,Guoneng Zhejiang Nanxun Natural Gas Thermal Power Co Ltd,GD POWER Development Co Ltd [57.50%]; China Shenhua Energy Co Ltd [42.50%],China,operating,2018,100,,MW,point,30.86,120.35,,https://www.gem.wiki/Guodian_Nanxun_Gas_Thermal_power_station,operating
Guodian Zhongshan Minzhong Gas Thermal power station,1,gas_power_plant,Guodian Zhongshan Gas Power Generation Co Ltd Minzhong Thermal Power Plant,GCL Energy Technology Co Ltd [82.20%]; Zhongshan Yuanfeng Enterprise Management Partnership (Limited Partnership) [6.20%]; Zhongshan Torch Public Assets Management Group Co Ltd [6.00%]; other [5.70%],China,operating,2019,269,,MW,point,22.673,113.5,,https://www.gem.wiki/Guodian_Zhongshan_Minzhong_Gas_Thermal_power_station,operating
Guodian Zhongshan Minzhong Gas Thermal power station,2,gas_power_plant,Guodian Zhongshan Gas Power Generation Co Ltd Minzhong Thermal Power Plant,GCL Energy Technology Co Ltd [82.20%]; Zhongshan Yuanfeng Enterprise Management Partnership (Limited Partnership) [6.20%]; Zhongshan Torch Public Assets Management Group Co Ltd [6.00%]; other [5.70%],China,operating,2019,269,,MW,point,22.673,113.5,,https://www.gem.wiki/Guodian_Zhongshan_Minzhong_Gas_Thermal_power_station,operating
Guohua Yuyao Gas power station,1,gas_power_plant,,,China,operating,2007,780,,MW,point,30.067,121.1,,https://www.gem.wiki/Guohua_Yuyao_Gas_power_station,operating
Guoxin Gaoyou Gas Thermal power station,1,gas_power_plant,Jiangsu Guoxin Gaoyou Thermal Power Co Ltd,Jiangsu Guoxin Corp Ltd [76.50%]; Gaoyou Xingkai Construction Investment Co Ltd [15.00%]; other [8.50%],China,operating,2017,100,,MW,point,32.82,119.48,,https://www.gem.wiki/Guoxin_Gaoyou_Gas_Thermal_power_station,operating
Guoxin Gaoyou Gas Thermal power station,2,gas_power_plant,Jiangsu Guoxin Gaoyou Thermal Power Co Ltd,Jiangsu Guoxin Corp Ltd [76.50%]; Gaoyou Xingkai Construction Investment Co Ltd [15.00%]; other [8.50%],China,operating,2017,100,,MW,point,32.82,119.48,,https://www.gem.wiki/Guoxin_Gaoyou_Gas_Thermal_power_station,operating
Guoxin Huai'an Gas Thermal power station,1,gas_power_plant,Jiangsu Guoxin Xielian Gas Thermal Power Co Ltd,Jiangsu Guoxin Corp Ltd [51.00%]; Wuxi Guolian Development (Group) Co Ltd [27.30%]; Wuxi Guofa Capital Operation Co Ltd [12.90%]; other [8.80%],China,operating,2017,180,,MW,point,33.464,119.16,,https://www.gem.wiki/Guoxin_Huai'an_Gas_Thermal_power_station,operating
Guoxin Huai'an Gas Thermal power station,2,gas_power_plant,Jiangsu Guoxin Xielian Gas Thermal Power Co Ltd,Jiangsu Guoxin Corp Ltd [51.00%]; Wuxi Guolian Development (Group) Co Ltd [27.30%]; Wuxi Guofa Capital Operation Co Ltd [12.90%]; other [8.80%],China,operating,2017,180,,MW,point,33.464,119.16,,https://www.gem.wiki/Guoxin_Huai'an_Gas_Thermal_power_station,operating
